CVE;advisory name;advisory URL;exploit type (local/remote)
CVE-2021-44151;Reprise License Manager 14.2 Session Hijacking;https://packetstormsecurity.com/files/165191/Reprise-License-Manager-14.2-Session-Hijacking.html;unknown
CVE-2021-44152;Reprise License Manager 14.2 Unauthenticated Password Change;https://packetstormsecurity.com/files/165186/Reprise-License-Manager-14.2-Unauthenticated-Password-Change.html;unknown
CVE-2021-44153;Reprise License Manager 14.2 Remote Binary Execution;https://packetstormsecurity.com/files/165194/Reprise-License-Manager-14.2-Remote-Binary-Execution.html;remote
CVE-2021-44154;Reprise License Manager 14.2 Buffer Overflow;https://packetstormsecurity.com/files/165193/Reprise-License-Manager-14.2-Buffer-Overflow.html;unknown
CVE-2021-44155;Reprise License Manager 14.2 User Enumeration;https://packetstormsecurity.com/files/165182/Reprise-License-Manager-14.2-User-Enumeration.html;unknown
CVE-2021-44208;OX App Suite 7.10.5 Cross Site Scripting;https://packetstormsecurity.com/files/166389/OX-App-Suite-7.10.5-Cross-Site-Scripting.html;unknown
CVE-2021-44209;OX App Suite 7.10.5 Cross Site Scripting;https://packetstormsecurity.com/files/166389/OX-App-Suite-7.10.5-Cross-Site-Scripting.html;unknown
CVE-2021-44210;OX App Suite 7.10.5 Cross Site Scripting;https://packetstormsecurity.com/files/166389/OX-App-Suite-7.10.5-Cross-Site-Scripting.html;unknown
CVE-2021-44211;OX App Suite 7.10.5 Cross Site Scripting;https://packetstormsecurity.com/files/166389/OX-App-Suite-7.10.5-Cross-Site-Scripting.html;unknown
CVE-2021-44212;OX App Suite 7.10.5 Cross Site Scripting;https://packetstormsecurity.com/files/166389/OX-App-Suite-7.10.5-Cross-Site-Scripting.html;unknown
CVE-2021-44213;OX App Suite 7.10.5 Cross Site Scripting;https://packetstormsecurity.com/files/166389/OX-App-Suite-7.10.5-Cross-Site-Scripting.html;unknown
CVE-2021-44226;Razer Synapse 3.6.x DLL Hijacking;https://packetstormsecurity.com/files/166485/Razer-Synapse-3.6.x-DLL-Hijacking.html;unknown
CVE-2021-44228;AD Manager Plus 7122 Remote Code Execution;https://packetstormsecurity.com/files/171626/AD-Manager-Plus-7122-Remote-Code-Execution.html;remote
CVE-2021-44228;Apache Log4j2 2.14.1 Information Disclosure;https://packetstormsecurity.com/files/165261/Apache-Log4j2-2.14.1-Information-Disclosure.html;unknown
CVE-2021-44228;Apache Log4j2 2.14.1 Remote Code Execution;https://packetstormsecurity.com/files/165225/Apache-Log4j2-2.14.1-Remote-Code-Execution.html;remote
CVE-2021-44228;Apache Log4j2 2.14.1 Remote Code Execution;https://packetstormsecurity.com/files/165270/Apache-Log4j2-2.14.1-Remote-Code-Execution.html;remote
CVE-2021-44228;L4sh Log4j Remote Code Execution;https://packetstormsecurity.com/files/165306/L4sh-Log4j-Remote-Code-Execution.html;unknown
CVE-2021-44228;Log4j Payload Generator;https://packetstormsecurity.com/files/165282/Log4j-Payload-Generator.html;unknown
CVE-2021-44228;Log4j Remote Code Execution Word Bypassing;https://packetstormsecurity.com/files/165307/Log4j-Remote-Code-Execution-Word-Bypassing.html;remote
CVE-2021-44228;Log4j2 Log4Shell Regexes;https://packetstormsecurity.com/files/165281/Log4j2-Log4Shell-Regexes.html;unknown
CVE-2021-44228;log4j scan Extensive Scanner;https://packetstormsecurity.com/files/165311/log4j-scan-Extensive-Scanner.html;unknown
CVE-2021-44529;Ivanti Endpoint Manager CSA 4.5 4.6 Remote Code Execution;https://packetstormsecurity.com/files/166383/Ivanti-Endpoint-Manager-CSA-4.5-4.6-Remote-Code-Execution.html;remote
CVE-2021-44595;Wondershare Dr.Fone 12.0.7 Privilege Escalation;https://packetstormsecurity.com/files/167036/Wondershare-Dr.Fone-12.0.7-Privilege-Escalation.html;remote
CVE-2021-44596;Wondershare Dr.Fone 12.0.7 Privilege Escalation;https://packetstormsecurity.com/files/167035/Wondershare-Dr.Fone-12.0.7-Privilege-Escalation.html;remote
CVE-2021-44617;Baixar GLPI Project 9.4.6 SQL Injection;https://packetstormsecurity.com/files/166285/Baixar-GLPI-Project-9.4.6-SQL-Injection.html;remote
CVE-2021-44664;Xerte 3.9 Remote Code Execution;https://packetstormsecurity.com/files/166182/Xerte-3.9-Remote-Code-Execution.html;remote
CVE-2021-44665;Xerte 3.10.3 Directory Traversal;https://packetstormsecurity.com/files/166181/Xerte-3.10.3-Directory-Traversal.html;unknown
CVE-2021-44731;snap confine must_mkdir_and_open_with_perms Race Condition;https://packetstormsecurity.com/files/170176/snap-confine-must_mkdir_and_open_with_perms-Race-Condition.html;local
CVE-2021-44790;Apache 2.4.x Buffer Overflow;https://packetstormsecurity.com/files/171631/Apache-2.4.x-Buffer-Overflow.html;unknown
CVE-2021-44829;WebACMS 2.1.0 Cross Site Scripting;https://packetstormsecurity.com/files/165684/WebACMS-2.1.0-Cross-Site-Scripting.html;unknown
CVE-2021-44848;Cibele Thinfinity VirtualUI 2.5.41.0 User Enumeration;https://packetstormsecurity.com/files/165327/Cibele-Thinfinity-VirtualUI-2.5.41.0-User-Enumeration.html;unknown
CVE-2021-44916;Open AudIT Community 4.2.0 Cross Site Scripting;https://packetstormsecurity.com/files/165502/Open-AudIT-Community-4.2.0-Cross-Site-Scripting.html;unknown
CVE-2021-45010;Tiny File Manager 2.4.6 Shell Upload;https://packetstormsecurity.com/files/166330/Tiny-File-Manager-2.4.6-Shell-Upload.html;remote
CVE-2021-45034;Siemens A8000 CP 8050 CP 8031 SICAM WEB Missing File Download Missing Authentication;https://packetstormsecurity.com/files/166743/Siemens-A8000-CP-8050-CP-8031-SICAM-WEB-Missing-File-Download-Missing-Authentication.html;DoS
CVE-2021-45040;Laravel Media Library Pro 2.1.6 Shell Upload;https://packetstormsecurity.com/files/166326/Laravel-Media-Library-Pro-2.1.6-Shell-Upload.html;remote
CVE-2021-45046;Apache log4j2 Code Execution;https://packetstormsecurity.com/files/179987/Apache-log4j2-Code-Execution.html;remote/DoS
CVE-2021-45092;Thinfinity VirtualUI 2.5.41.0 IFRAME Injection;https://packetstormsecurity.com/files/166068/Thinfinity-VirtualUI-2.5.41.0-IFRAME-Injection.html;unknown
CVE-2021-45422;RLM 14.2 Cross Site Scripting;https://packetstormsecurity.com/files/165558/RLM-14.2-Cross-Site-Scripting.html;unknown
CVE-2021-45425;Safari Montage 8.5 Cross Site Scripting;https://packetstormsecurity.com/files/165439/Safari-Montage-8.5-Cross-Site-Scripting.html;unknown
CVE-2021-45428;TLR 2005KSH Arbitrary File Upload;https://packetstormsecurity.com/files/167101/TLR-2005KSH-Arbitrary-File-Upload.html;unknown
CVE-2021-45783;Bookeen Notea BK_R_1.0.5_20210608 Directory Traversal;https://packetstormsecurity.com/files/167016/Bookeen-Notea-BK_R_1.0.5_20210608-Directory-Traversal.html;unknown
CVE-2021-45814;Nettmp NNT 5.1 SQL Injection;https://packetstormsecurity.com/files/165438/Nettmp-NNT-5.1-SQL-Injection.html;remote
CVE-2021-45901;ServiceNow Orlando Username Enumeration;https://packetstormsecurity.com/files/165989/ServiceNow-Orlando-Username-Enumeration.html;unknown
CVE-2021-46354;Thinfinity VirtualUI 2.5.26.2 Information Disclosure;https://packetstormsecurity.com/files/166069/Thinfinity-VirtualUI-2.5.26.2-Information-Disclosure.html;unknown
CVE-2021-46360;Composr CMS 10.0.39 Remote Code Execution;https://packetstormsecurity.com/files/171489/Composr-CMS-10.0.39-Remote-Code-Execution.html;remote
CVE-2021-46367;RiteCMS 3.1.0 Shell Upload Remote Code Execution;https://packetstormsecurity.com/files/165430/RiteCMS-3.1.0-Shell-Upload-Remote-Code-Execution.html;unknown
CVE-2021-46378;DLINK DIR850 Insecure Direct Object Reference;https://packetstormsecurity.com/files/167042/DLINK-DIR850-Insecure-Direct-Object-Reference.html;unknown
CVE-2021-46379;DLINK DIR850 Open Redirection;https://packetstormsecurity.com/files/167041/DLINK-DIR850-Open-Redirection.html;unknown
CVE-2021-46381;DLINK DAP 1620 A1 1.01 Directory Traversal;https://packetstormsecurity.com/files/167070/DLINK-DAP-1620-A1-1.01-Directory-Traversal.html;unknown
CVE-2021-46387;Zyxel ZyWALL 2 Plus Cross Site Scripting;https://packetstormsecurity.com/files/166189/Zyxel-ZyWALL-2-Plus-Cross-Site-Scripting.html;unknown
CVE-2021-46388;WAGO 750 8212 PFC200 G2 2ETH RS Privilege Escalation;https://packetstormsecurity.com/files/166159/WAGO-750-8212-PFC200-G2-2ETH-RS-Privilege-Escalation.html;unknown
CVE-2021-46398;FileBrowser 2.17.2 Code Execution Cross Site Request Forgery;https://packetstormsecurity.com/files/165885/FileBrowser-2.17.2-Code-Execution-Cross-Site-Request-Forgery.html;remote
CVE-2021-46416;SAM SUNNY TRIPOWER 5.0 Insecure Direct Object Reference;https://packetstormsecurity.com/files/166670/SAM-SUNNY-TRIPOWER-5.0-Insecure-Direct-Object-Reference.html;unknown
CVE-2021-46417;FFS Colibri Controller Module 1.8.19.8580 Directory Traversal;https://packetstormsecurity.com/files/166610/FFS-Colibri-Controller-Module-1.8.19.8580-Directory-Traversal.html;unknown
CVE-2021-46417;Franklin Fueling Systems Colibri Controller Module 1.8.19.8580 Local File Inclusion;https://packetstormsecurity.com/files/166671/Franklin-Fueling-Systems-Colibri-Controller-Module-1.8.19.8580-Local-File-Inclusion.html;local
CVE-2021-46418;Telesquare TLR 2855KS6 Arbitrary File Creation;https://packetstormsecurity.com/files/166674/Telesquare-TLR-2855KS6-Arbitrary-File-Creation.html;unknown
CVE-2021-46419;Telesquare TLR 2855KS6 Arbitrary File Deletion;https://packetstormsecurity.com/files/166675/Telesquare-TLR-2855KS6-Arbitrary-File-Deletion.html;unknown
CVE-2021-46422;SDT CW3B1 1.1.0 Command Injection;https://packetstormsecurity.com/files/167201/SDT-CW3B1-1.1.0-Command-Injection.html;unknown
CVE-2021-46422;Telesquare SDT CW3B1 1.1.0 Command Injection;https://packetstormsecurity.com/files/167387/Telesquare-SDT-CW3B1-1.1.0-Command-Injection.html;unknown
CVE-2021-46424;TLR 2005KSH Arbitrary File Delete;https://packetstormsecurity.com/files/167127/TLR-2005KSH-Arbitrary-File-Delete.html;unknown
CVE-2021-46426;PHPIPAM 1.4.4 Cross Site Request Forgery Cross Site Scripting;https://packetstormsecurity.com/files/167227/PHPIPAM-1.4.4-Cross-Site-Request-Forgery-Cross-Site-Scripting.html;unknown
CVE-2021-46427;Simple Chatbot Application 1.0 SQL Injection;https://packetstormsecurity.com/files/165592/Simple-Chatbot-Application-1.0-SQL-Injection.html;remote
CVE-2021-46439;EG Free AntiVirus 2020 Privilege Escalation Unquoted Service Path;https://packetstormsecurity.com/files/166554/EG-Free-AntiVirus-2020-Privilege-Escalation-Unquoted-Service-Path.html;unknown
CVE-2021-46440;Strapi 3.6.8 Password Disclosure Insecure Handling;https://packetstormsecurity.com/files/166915/Strapi-3.6.8-Password-Disclosure-Insecure-Handling.html;unknown
CVE-2021-46443;Spoofer 1.4.6 Privilege Escalation Unquoted Service Path;https://packetstormsecurity.com/files/166553/Spoofer-1.4.6-Privilege-Escalation-Unquoted-Service-Path.html;unknown
CVE-2021-46559;Moxa TN 5900 Firmware Upgrade Checksum Validation;https://packetstormsecurity.com/files/165786/Moxa-TN-5900-Firmware-Upgrade-Checksum-Validation.html;unknown
CVE-2021-46560;Moxa TN 5900 Post Authentication Command Injection;https://packetstormsecurity.com/files/165787/Moxa-TN-5900-Post-Authentication-Command-Injection.html;unknown
CVE-2022-0020;Palo Alto Cortex XSOAR 6.5.0 Cross Site Scripting;https://packetstormsecurity.com/files/171782/Palo-Alto-Cortex-XSOAR-6.5.0-Cross-Site-Scripting.html;unknown
CVE-2022-0115;Chrome storage BlobBuilderFromStream Uninitializaed On Stack Pointer;https://packetstormsecurity.com/files/165879/Chrome-storage-BlobBuilderFromStream-Uninitializaed-On-Stack-Pointer.html;unknown
CVE-2022-0185;Linux Kernel Slab Out Of Bounds Write;https://packetstormsecurity.com/files/165730/Linux-Kernel-Slab-Out-Of-Bounds-Write.html;local
CVE-2022-0185;Linux Kernel Slab Out Of Bounds Write;https://packetstormsecurity.com/files/165731/Linux-Kernel-Slab-Out-Of-Bounds-Write.html;unknown
CVE-2022-0218;WordPress Email Template Designer WP HTML Mail 3.0.9 Cross Site Scripting;https://packetstormsecurity.com/files/165606/WordPress-Email-Template-Designer-WP-HTML-Mail-3.0.9-Cross-Site-Scripting.html;unknown
CVE-2022-0246;WordPress iQ Block Country 1.2.13 Arbitrary File Deletion;https://packetstormsecurity.com/files/166370/WordPress-iQ-Block-Country-1.2.13-Arbitrary-File-Deletion.html;unknown
CVE-2022-0289;Chrome safe_browsing ThreatDetails OnReceivedThreatDOMDetails Use After Free;https://packetstormsecurity.com/files/166547/Chrome-safe_browsing-ThreatDetails-OnReceivedThreatDOMDetails-Use-After-Free.html;unknown
CVE-2022-0290;Chrome RenderFrameHostImpl Use After Free;https://packetstormsecurity.com/files/166080/Chrome-RenderFrameHostImpl-Use-After-Free.html;unknown
CVE-2022-0306;Chrome chrome_pdf PDFiumEngine RequestThumbnail Heap Buffer Overflow;https://packetstormsecurity.com/files/166367/Chrome-chrome_pdf-PDFiumEngine-RequestThumbnail-Heap-Buffer-Overflow.html;unknown
CVE-2022-0332;Moodle 3.11.4 SQL Injection;https://packetstormsecurity.com/files/165821/Moodle-3.11.4-SQL-Injection.html;remote
CVE-2022-0377;WordPress Learnpress 4.1.4.1 Arbitrary Image Renaming;https://packetstormsecurity.com/files/165825/WordPress-Learnpress-4.1.4.1-Arbitrary-Image-Renaming.html;unknown
CVE-2022-0441;WordPress MasterStudy LMS 2.7.5 Account Creation;https://packetstormsecurity.com/files/166060/WordPress-MasterStudy-LMS-2.7.5-Account-Creation.html;unknown
CVE-2022-0448;WordPress CP Blocks 1.0.14 Cross Site Scripting;https://packetstormsecurity.com/files/165887/WordPress-CP-Blocks-1.0.14-Cross-Site-Scripting.html;unknown
CVE-2022-0482;Easy Appointments Information Disclosure;https://packetstormsecurity.com/files/166701/Easy-Appointments-Information-Disclosure.html;unknown
CVE-2022-0513;WordPress VeronaLabs WP Statistics 13.1.4 SQL Injection;https://packetstormsecurity.com/files/165949/WordPress-VeronaLabs-WP-Statistics-13.1.4-SQL-Injection.html;remote
CVE-2022-0557;Microweber 1.2.11 Shell Upload;https://packetstormsecurity.com/files/166077/Microweber-1.2.11-Shell-Upload.html;remote
CVE-2022-0608;Chrome HandleTable AddDispatchersFromTransit Integer Overflow;https://packetstormsecurity.com/files/166340/Chrome-HandleTable-AddDispatchersFromTransit-Integer-Overflow.html;unknown
CVE-2022-0710;WordPress 99robots Header Footer Code Manager 1.1.16 Cross Site Scripting;https://packetstormsecurity.com/files/166091/WordPress-99robots-Header-Footer-Code-Manager-1.1.16-Cross-Site-Scripting.html;unknown
CVE-2022-0750;WordPress Photoswipe Masonry Gallery 1.2.14 Cross Site Scripting;https://packetstormsecurity.com/files/166146/WordPress-Photoswipe-Masonry-Gallery-1.2.14-Cross-Site-Scripting.html;unknown
CVE-2022-0765;WordPress Loco Translate Cross Site Scripting;https://packetstormsecurity.com/files/166625/WordPress-Loco-Translate-Cross-Site-Scripting.html;unknown
CVE-2022-0778;OpenSSL 1.0.2 1.1.1 3.0 BN_mod_sqrt Infinite Loop;https://packetstormsecurity.com/files/167344/OpenSSL-1.0.2-1.1.1-3.0-BN_mod_sqrt-Infinite-Loop.html;unknown
CVE-2022-0779;WordPress User Meta Lite Pro 2.4.3 Path Traversal;https://packetstormsecurity.com/files/167297/WordPress-User-Meta-Lite-Pro-2.4.3-Path-Traversal.html;unknown
CVE-2022-0797;Chrome DeserializeFromMessage Validation Issue;https://packetstormsecurity.com/files/166557/Chrome-DeserializeFromMessage-Validation-Issue.html;unknown
CVE-2022-0824;Webmin 1.984 Remote Code Execution;https://packetstormsecurity.com/files/166240/Webmin-1.984-Remote-Code-Execution.html;remote
CVE-2022-0847;Dirty Pipe Linux Privilege Escalation;https://packetstormsecurity.com/files/166229/Dirty-Pipe-Linux-Privilege-Escalation.html;unknown
CVE-2022-0847;Dirty Pipe SUID Binary Hijack Privilege Escalation;https://packetstormsecurity.com/files/166230/Dirty-Pipe-SUID-Binary-Hijack-Privilege-Escalation.html;unknown
CVE-2022-0847;Linux 4.20 KTLS Read Only Write;https://packetstormsecurity.com/files/176534/Linux-4.20-KTLS-Read-Only-Write.html;unknown
CVE-2022-0848;part db 0.5.11 Remote Code Execution;https://packetstormsecurity.com/files/166217/part-db-0.5.11-Remote-Code-Execution.html;remote
CVE-2022-0864;WordPress UpdraftPlus Cross Site Scripting;https://packetstormsecurity.com/files/166631/WordPress-UpdraftPlus-Cross-Site-Scripting.html;unknown
CVE-2022-0901;WordPress Ad Inserter Cross Site Scripting;https://packetstormsecurity.com/files/166626/WordPress-Ad-Inserter-Cross-Site-Scripting.html;unknown
CVE-2022-0944;GitHub sqlpad sqlpad Template Injection Remote Code Execution;https://packetstormsecurity.com/files/181440/GitHub-sqlpad-sqlpad-Template-Injection-Remote-Code-Execution.html;remote
CVE-2022-0953;WordPress Anti Malware Security And Brute Force Firewall Cross Site Scripting;https://packetstormsecurity.com/files/166680/WordPress-Anti-Malware-Security-And-Brute-Force-Firewall-Cross-Site-Scripting.html;unknown
CVE-2022-0967;Showdoc 2.10.3 Cross Site Scripting;https://packetstormsecurity.com/files/167198/Showdoc-2.10.3-Cross-Site-Scripting.html;unknown
CVE-2022-0971;Chrome content DisplayCutoutHostImpl SendSafeAreaToFrame Use After Free;https://packetstormsecurity.com/files/167005/Chrome-content-DisplayCutoutHostImpl-SendSafeAreaToFrame-Use-After-Free.html;unknown
CVE-2022-0972;Chrome 100 extensions ExtensionApiFrameIdMap GetFrameId Heap Use After Free;https://packetstormsecurity.com/files/167179/Chrome-100-extensions-ExtensionApiFrameIdMap-GetFrameId-Heap-Use-After-Free.html;unknown
CVE-2022-0992;WordPress SiteGround Security 1.2.5 Authentication Bypass;https://packetstormsecurity.com/files/166642/WordPress-SiteGround-Security-1.2.5-Authentication-Bypass.html;unknown
CVE-2022-0993;WordPress SiteGround Security 1.2.5 Authentication Bypass;https://packetstormsecurity.com/files/166642/WordPress-SiteGround-Security-1.2.5-Authentication-Bypass.html;unknown
CVE-2022-0994;WordPress Hummingbird Cross Site Scripting;https://packetstormsecurity.com/files/166628/WordPress-Hummingbird-Cross-Site-Scripting.html;unknown
CVE-2022-0995;Linux watch_queue Filter Out Of Bounds Write;https://packetstormsecurity.com/files/166770/Linux-watch_queue-Filter-Out-Of-Bounds-Write.html;unknown
CVE-2022-1001;WordPress WP Downgrade Cross Site Scripting;https://packetstormsecurity.com/files/166632/WordPress-WP-Downgrade-Cross-Site-Scripting.html;unknown
CVE-2022-1011;Linux FUSE Use After Free;https://packetstormsecurity.com/files/166772/Linux-FUSE-Use-After-Free.html;unknown
CVE-2022-1040;Sophos XG115w Firewall 17.0.10 MR 10 Authentication Bypass;https://packetstormsecurity.com/files/168046/Sophos-XG115w-Firewall-17.0.10-MR-10-Authentication-Bypass.html;unknown
CVE-2022-1096;Chrome CVE 2022 1096 Incomplete Fix;https://packetstormsecurity.com/files/167516/Chrome-CVE-2022-1096-Incomplete-Fix.html;unknown
CVE-2022-1103;WordPress Advanced Uploader 4.2 Shell Upload;https://packetstormsecurity.com/files/167019/WordPress-Advanced-Uploader-4.2-Shell-Upload.html;remote
CVE-2022-1134;Chrome Renderer Type Confusion Remote Code Execution;https://packetstormsecurity.com/files/172851/Chrome-Renderer-Type-Confusion-Remote-Code-Execution.html;remote
CVE-2022-1153;WordPress LayerSlider Cross Site Scripting;https://packetstormsecurity.com/files/166679/WordPress-LayerSlider-Cross-Site-Scripting.html;unknown
CVE-2022-1162;Gitlab 14.9 Authentication Bypass;https://packetstormsecurity.com/files/166828/Gitlab-14.9-Authentication-Bypass.html;unknown
CVE-2022-1163;minewebcms 1.15.2 Cross Site Scripting;https://packetstormsecurity.com/files/166629/minewebcms-1.15.2-Cross-Site-Scripting.html;unknown
CVE-2022-1175;Gitlab 14.9 Cross Site Scripting;https://packetstormsecurity.com/files/166829/Gitlab-14.9-Cross-Site-Scripting.html;unknown
CVE-2022-1232;Chrome CVE 2022 1096 Incomplete Fix;https://packetstormsecurity.com/files/167516/Chrome-CVE-2022-1096-Incomplete-Fix.html;unknown
CVE-2022-1248;SAP Information System 1.0.0 Missing Authorization;https://packetstormsecurity.com/files/166609/SAP-Information-System-1.0.0-Missing-Authorization.html;unknown
CVE-2022-1328;Mutt mutt_decode_uuencoded Memory Disclosure;https://packetstormsecurity.com/files/167717/Mutt-mutt_decode_uuencoded-Memory-Disclosure.html;unknown
CVE-2022-1388;F5 BIG IP 16.0.x Remote Code Execution;https://packetstormsecurity.com/files/167118/F5-BIG-IP-16.0.x-Remote-Code-Execution.html;remote
CVE-2022-1388;F5 BIG IP Remote Code Execution;https://packetstormsecurity.com/files/167007/F5-BIG-IP-Remote-Code-Execution.html;remote
CVE-2022-1483;Chrome WebGPUDecoderImpl DoRequestDevice Missing Bounds Check;https://packetstormsecurity.com/files/167515/Chrome-WebGPUDecoderImpl-DoRequestDevice-Missing-Bounds-Check.html;unknown
CVE-2022-1565;WordPress WP All Import 3.6.7 Remote Code Execution;https://packetstormsecurity.com/files/171578/WordPress-WP-All-Import-3.6.7-Remote-Code-Execution.html;remote
CVE-2022-1588;Contao 4.13.2 Cross Site Scripting;https://packetstormsecurity.com/files/167380/Contao-4.13.2-Cross-Site-Scripting.html;unknown
CVE-2022-1631;Microweber CMS 1.2.15 Account Takeover;https://packetstormsecurity.com/files/167376/Microweber-CMS-1.2.15-Account-Takeover.html;unknown
CVE-2022-1768;WordPress RSVPMaker 9.3.2 SQL Injection;https://packetstormsecurity.com/files/176549/WordPress-RSVPMaker-9.3.2-SQL-Injection.html;remote
CVE-2022-1985;WordPress Download Manager 3.2.42 Cross Site Scripting;https://packetstormsecurity.com/files/167448/WordPress-Download-Manager-3.2.42-Cross-Site-Scripting.html;unknown
CVE-2022-20002;Android vold Unsafe Mounting;https://packetstormsecurity.com/files/165123/Android-vold-Unsafe-Mounting.html;unknown
CVE-2022-2010;Chrome PaintImage Deserialization Out Of Bounds Read;https://packetstormsecurity.com/files/167719/Chrome-PaintImage-Deserialization-Out-Of-Bounds-Read.html;unknown
CVE-2022-20186;Android Arm Mali GPU Arbitrary Code Execution;https://packetstormsecurity.com/files/172852/Android-Arm-Mali-GPU-Arbitrary-Code-Execution.html;unknown
CVE-2022-20660;Cisco IP Phone Cleartext Password Storage;https://packetstormsecurity.com/files/165567/Cisco-IP-Phone-Cleartext-Password-Storage.html;unknown
CVE-2022-2068;IBM Security Verify Access 32 Vulnerabilities;https://packetstormsecurity.com/files/182466/IBM-Security-Verify-Access-32-Vulnerabilities.html;remote/local
CVE-2022-20917;Cisco Jabber XMPP Stanza Smuggling;https://packetstormsecurity.com/files/169455/Cisco-Jabber-XMPP-Stanza-Smuggling.html;unknown
CVE-2022-2101;WordPress Download Manager 3.2.43 Cross Site Scripting;https://packetstormsecurity.com/files/167573/WordPress-Download-Manager-3.2.43-Cross-Site-Scripting.html;unknown
CVE-2022-21225;Intel Data Center Manager 4.1 SQL Injection;https://packetstormsecurity.com/files/170180/Intel-Data-Center-Manager-4.1-SQL-Injection.html;unknown
CVE-2022-21371;Oracle WebLogic Server 14.1.1.0.0 Local File Inclusion;https://packetstormsecurity.com/files/165736/Oracle-WebLogic-Server-14.1.1.0.0-Local-File-Inclusion.html;local
CVE-2022-2156;Chrome Scope Break;https://packetstormsecurity.com/files/167784/Chrome-Scope-Break.html;unknown
CVE-2022-21661;WordPress Core 5.8.2 SQL Injection;https://packetstormsecurity.com/files/165540/WordPress-Core-5.8.2-SQL-Injection.html;remote
CVE-2022-21820;NVIDIA Data Center GPU Manager Remote Memory Corruption;https://packetstormsecurity.com/files/167396/NVIDIA-Data-Center-GPU-Manager-Remote-Memory-Corruption.html;remote
CVE-2022-21881;Race Against The Sandbox;https://packetstormsecurity.com/files/168097/Race-Against-The-Sandbox.html;unknown
CVE-2022-21907;HTTP Protocol Stack Denial Of Service Remote Code Execution;https://packetstormsecurity.com/files/165566/HTTP-Protocol-Stack-Denial-Of-Service-Remote-Code-Execution.html;DoS
CVE-2022-21907;Microsoft HTTP Protocol Stack Denial Of Service;https://packetstormsecurity.com/files/166730/Microsoft-HTTP-Protocol-Stack-Denial-Of-Service.html;DoS
CVE-2022-22026;Windows sxs CNodeFactory XMLParser_Element_doc_assembly_assemblyIdentity Heap Buffer Overflow;https://packetstormsecurity.com/files/168068/Windows-sxs-CNodeFactory-XMLParser_Element_doc_assembly_assemblyIdentity-Heap-Buffer-Overflow.html;unknown
CVE-2022-22031;Windows Credential Guard Domain Joined Device Public Key Privilege Escalation;https://packetstormsecurity.com/files/168094/Windows-Credential-Guard-Domain-Joined-Device-Public-Key-Privilege-Escalation.html;unknown
CVE-2022-22049;Windows sxssrv BaseSrvActivationContextCacheDuplicateUnicodeString Heap Buffer Overflow;https://packetstormsecurity.com/files/168069/Windows-sxssrv-BaseSrvActivationContextCacheDuplicateUnicodeString-Heap-Buffer-Overflow.html;unknown
CVE-2022-22057;Qualcomm kgsl Driver Use After Free;https://packetstormsecurity.com/files/172850/Qualcomm-kgsl-Driver-Use-After-Free.html;unknown
CVE-2022-22521;Miele Benchmark Programming Tool 1.1.49 1.2.71 Privilege Escalation;https://packetstormsecurity.com/files/166881/Miele-Benchmark-Programming-Tool-1.1.49-1.2.71-Privilege-Escalation.html;unknown
CVE-2022-22630;Apple macOS Remote Events Memory Corruption;https://packetstormsecurity.com/files/168247/Apple-macOS-Remote-Events-Memory-Corruption.html;remote
CVE-2022-22666;AppleVideoDecoder CreateHeaderBuffer Out Of Bounds Free;https://packetstormsecurity.com/files/167144/AppleVideoDecoder-CreateHeaderBuffer-Out-Of-Bounds-Free.html;unknown
CVE-2022-22787;Zoom XMPP Stanza Smuggling Remote Code Execution;https://packetstormsecurity.com/files/167238/Zoom-XMPP-Stanza-Smuggling-Remote-Code-Execution.html;unknown
CVE-2022-22897;PrestaShop Ap Pagebuilder 2.4.4 SQL Injection;https://packetstormsecurity.com/files/168148/PrestaShop-Ap-Pagebuilder-2.4.4-SQL-Injection.html;remote
CVE-2022-22909;Hotel Druid 3.0.3 Remote Code Execution;https://packetstormsecurity.com/files/166052/Hotel-Druid-3.0.3-Remote-Code-Execution.html;remote
CVE-2022-22947;Spring Cloud Gateway 3.1.0 Remote Code Execution;https://packetstormsecurity.com/files/166219/Spring-Cloud-Gateway-3.1.0-Remote-Code-Execution.html;remote
CVE-2022-22963;Spring Cloud 3.2.2 Remote Command Execution;https://packetstormsecurity.com/files/173430/Spring-Cloud-3.2.2-Remote-Command-Execution.html;remote
CVE-2022-22965;Spring4Shell Code Execution;https://packetstormsecurity.com/files/166713/Spring4Shell-Code-Execution.html;unknown
CVE-2022-23046;PHPIPAM 1.4.4 SQL Injection;https://packetstormsecurity.com/files/165683/PHPIPAM-1.4.4-SQL-Injection.html;remote
CVE-2022-23090;FreeBSD 13.0 aio_aqueue Kernel Refcount Local Privilege Escalation;https://packetstormsecurity.com/files/168105/FreeBSD-13.0-aio_aqueue-Kernel-Refcount-Local-Privilege-Escalation.html;local
CVE-2022-23102;SIEMENS SINEMA Remote Connect 1.0 SP3 HF1 Open Redirection;https://packetstormsecurity.com/files/165966/SIEMENS-SINEMA-Remote-Connect-1.0-SP3-HF1-Open-Redirection.html;remote
CVE-2022-23178;Crestron HD MD4X2 4K E 1.0.0.2159 Credential Disclosure;https://packetstormsecurity.com/files/165530/Crestron-HD-MD4X2-4K-E-1.0.0.2159-Credential-Disclosure.html;unknown
